uid;DATE;OLD_TARIF;OLD_PRICE;NEW_TARIF;NEW_PRICE
10104844;03.09.14 16:28;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10149028;10.12.14 18:54;Нет интернета;0;Интернет;400
10071530;19.02.13 13:39;Нет интернета;0;Сёрфинг;300
10106106;30.09.15 9:20;Интернет;400;Нет интернета;0
10064298;22.10.14 16:09;ПРОСТО Класс 500 ускорение;380;Интернет;400
10097450;20.02.13 11:14;Нет интернета;0;ПРОСТО Класс 600 ускорение;480
10097514;20.02.13 14:41;Нет интернета;0;ПРОСТО Класс 600 ускорение;480
10176887;07.07.16 8:27;Служебный 200;200;Халява 30 мб/с;0
10076082;21.02.13 12:15;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10011559;21.04.16 9:33;Нет интернета;0;Снова вместе 70;350
10160622;01.04.16 9:06;Нет интернета;0;Специальный 50;250
10149028;29.09.15 8:29;Интернет;400;Нет интернета;0
10182790;01.10.16 9:46;Нет интернета;0;Интернет 2015;399
10142471;26.08.14 19:49;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10142471;27.10.14 15:59;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10097646;22.02.13 16:00;Нет интернета;0;ПРОСТО Класс 600 ускорение;480
10146703;06.11.14 12:13;Нет интернета;0;Интернет;400
10171428;22.12.16 8:25;Интернет 2015;399;Нет интернета;0
10097670;23.02.13 11:41;Нет интернета;0;ПРОСТО Класс 600 ускорение;480
10027207;25.05.15 12:42;Нет интернета;0;Интернет;400
10093410;26.03.16 10:28;Нет интернета;0;Снова вместе 50;300
10098153;25.02.13 11:37;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10134557;06.04.14 11:48;Нет интернета;0;Сёрфинг;300
10097971;25.02.13 11:59;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10153338;12.01.17 9:30;Интернет;400;Нет интернета;0
10077520;22.09.14 18:38;Сёрфинг;300;Интернет;400
10015474;22.10.16 9:46;Нет интернета;0;Интернет 2015;399
10067757;05.10.16 8:14;Интернет;400;Нет интернета;0
10168464;04.09.16 8:39;Нет интернета;0;Снова вместе 70;350
10027207;06.05.16 9:09;Интернет;400;Нет интернета;0
10006836;27.02.13 11:12;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10026717;23.01.16 10:01;Нет интернета;0;Снова вместе 50;300
10177367;30.05.16 10:08;Нет интернета;0;Интернет 2015;399
10096362;28.02.13 18:50;Сёрфинг;300;ПРОСТО Класс 500 ускорение;380
10000213;18.09.14 18:01;Нет интернета;0;Интернет;400
10152053;27.01.15 9:37;Нет интернета;0;Интернет;400
10170766;16.01.16 10:29;Нет интернета;0;Интернет 2015;399
10043969;28.01.16 8:47;Интернет;400;Нет интернета;0
10100764;22.10.13 18:27;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10092952;01.03.13 0:05;Сёрфинг;300;Отключен;0
10129935;13.11.14 11:20;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10089855;21.02.16 10:06;Нет интернета;0;Специальный 50;250
10038056;12.11.14 12:13;Нет интернета;0;Интернет;400
10145831;04.09.16 9:00;Нет интернета;0;Интернет;400
10004199;17.07.15 15:38;Интернет;400;ПРОСТО Класс 500 ускорение;380
10129038;15.10.16 9:43;Нет интернета;0;Любимый Абонент 70;350
10036281;21.02.16 10:25;Нет интернета;0;Снова вместе 50;300
10004199;28.01.16 8:49;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10126969;01.09.14 0:55;ЛК600;600;Интернет;400
10181380;04.09.16 9:38;Нет интернета;0;Интернет 2015;399
10113523;30.01.16 10:10;Нет интернета;0;Снова вместе 50;300
10130627;02.10.14 18:46;ПРОСТО Класс 500 ускорение;380;Интернет;400
10079843;28.10.14 16:14;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10084302;20.05.16 8:32;Интернет;400;Нет интернета;0
10182722;01.10.16 10:04;Нет интернета;0;Снова вместе 70;350
10044034;28.09.15 11:00;ПРОСТО Класс 500 ускорение;380;Специальный 70;350
10140740;16.02.16 12:08;Нет интернета;0;Снова вместе 50;300
10045124;10.09.16 10:18;Нет интернета;0;Снова вместе 50;300
10092958;19.09.14 12:43;ПРОСТО Класс 500 ускорение;380;Интернет;400
10185332;02.12.16 10:06;Нет интернета;0;Снова вместе 70;350
10064768;09.06.16 8:45;Любимый Абонент 70;350;Нет интернета;0
10111674;24.09.16 9:48;Нет интернета;0;Снова вместе 50;300
10177367;15.11.16 8:14;Интернет 2015;399;Снова вместе 70;350
10068186;04.09.14 18:30;ПРОСТО Класс 600 плюс;480;Интернет;400
10068186;01.08.14 0:10;Серебряный;679;ПРОСТО Класс 600 плюс;480
10097184;20.03.13 20:54;Нет интернета;0;ПРОСТО Класс 600 ускорение;480
10117429;07.05.16 10:30;Нет интернета;0;Интернет 2015;399
10026802;01.03.13 0:05;ПРОСТО Класс 600 ускорение;480;ПРОСТО Класс 500 ускорение;380
10142350;10.11.14 13:10;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10177242;28.05.16 10:15;Нет интернета;0;Снова вместе 50;300
10169504;21.12.15 11:16;Нет интернета;0;Интернет 2015;399
10125834;05.12.13 17:01;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10125834;24.09.14 16:51;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10039850;20.05.14 16:15;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10165339;22.10.16 10:10;Нет интернета;0;Снова вместе 70;350
10073438;30.10.14 15:19;ПРОСТО Класс 500 ускорение;380;Интернет;400
10170493;12.01.16 9:45;Нет интернета;0;Снова вместе 50;300
10021277;16.12.14 9:15;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10068505;04.06.15 8:42;Сёрфинг;300;Нет интернета;0
10045738;11.09.16 9:43;Нет интернета;0;Интернет 2015;399
10018431;26.04.16 0:03;ПРОСТО Класс 500 ускорение;380;Любимый Абонент 70;350
10156995;27.04.15 11:33;Нет интернета;0;Интернет;400
10075523;14.11.14 12:07;ПРОСТО Класс 500 ускорение;380;Интернет;400
10177745;05.06.16 8:56;Нет интернета;0;Снова вместе 50;300
10108737;10.03.15 17:55;Нет интернета;0;Интернет;400
10070174;14.06.15 11:18;ПРОСТО Класс 600 ускорение;480;Специальный 50;250
10017566;21.06.15 18:24;Сёрфинг;300;Снова вместе 50;300
10030414;09.09.14 15:24;ПРОСТО Класс 500 ускорение;380;Интернет;400
10175357;15.04.16 9:05;Нет интернета;0;Снова вместе 50;300
10066035;17.10.16 12:06;Нет интернета;0;Интернет 1 Гбит;800
10172677;19.02.16 10:46;Нет интернета;0;Снова вместе 50;300
10170327;06.01.16 11:17;Нет интернета;0;Снова вместе 50;300
10108737;18.03.16 8:35;Интернет;400;Нет интернета;0
10037687;29.10.14 18:11;Нет интернета;0;Интернет;400
10062195;12.01.16 9:51;Нет интернета;0;Снова вместе 70;350
10123991;29.11.14 12:10;ПРОСТО Класс 500 ускорение;380;Интернет;400
10089541;09.07.16 10:20;Нет интернета;0;Интернет;400
10170815;17.01.16 15:01;Нет интернета;0;Интернет 2015;399
10156995;27.12.16 8:47;Интернет;400;Нет интернета;0
10172463;29.10.16 9:57;Нет интернета;0;Снова вместе 70;350
10185271;26.11.16 9:43;Нет интернета;0;Интернет 2015;399
10043251;26.03.16 10:30;Нет интернета;0;Снова вместе 50;300
10008302;15.01.16 8:23;Интернет;400;Нет интернета;0
10172677;30.08.16 8:36;Снова вместе 50;300;Нет интернета;0
10168422;12.03.16 9:38;Нет интернета;0;Снова вместе 70;350
10127854;28.12.15 16:22;ПРОСТО Класс 500 ускорение;380;Специальный 50;250
10006893;07.09.16 8:39;Специальный 70;350;Нет интернета;0
10018431;29.11.16 8:12;Любимый Абонент 70;350;Нет интернета;0
10120090;24.11.14 10:09;ПРОСТО Класс 600 плюс;480;Интернет;400
10092958;31.05.16 8:54;Интернет;400;Нет интернета;0
10145545;16.10.14 15:44;Нет интернета;0;Интернет;400
10079058;26.04.16 10:00;Нет интернета;0;Снова вместе 50;300
10171196;23.01.16 10:28;Нет интернета;0;Интернет 2015;399
10092029;11.11.14 11:57;Сёрфинг;300;Нет интернета;0
10145545;02.12.16 10:20;Интернет;400;Нет интернета;0
10082100;24.05.16 15:23;Снова вместе 70;350;Специальный 50;250
10031006;10.01.14 17:35;Нет интернета;0;ПРОСТО Класс 600 плюс;480
10031006;13.11.14 13:17;ПРОСТО Класс 600 плюс;480;Нет интернета;0
10123056;06.11.13 16:06;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10123056;04.12.14 11:46;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10017566;07.07.16 8:28;Снова вместе 50;300;Нет интернета;0
10133027;02.12.16 10:22;Нет интернета;0;Снова вместе 70;350
10070174;01.04.16 9:11;Специальный 50;250;Нет интернета;0
10176315;03.05.16 10:06;Нет интернета;0;Интернет 2015;399
10176487;07.05.16 11:00;Нет интернета;0;Снова вместе 50;300
10147865;24.11.14 10:31;Нет интернета;0;Интернет;400
10144193;24.09.14 18:13;Нет интернета;0;Интернет;400
10072103;18.02.14 20:58;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10173970;19.03.16 11:14;Нет интернета;0;Снова вместе 70;350
10009612;26.04.16 0:03;ПРОСТО Класс 500 ускорение;380;Любимый Абонент 70;350
10112841;17.11.13 18:29;Нет интернета;0;ПРОСТО Класс 500 ускорение;380
10112841;02.12.14 11:12;ПРОСТО Класс 500 ускорение;380;Нет интернета;0
10083428;15.11.14 15:40;Интернет;400;ПРОСТО Класс 600 плюс;480
10140080;26.02.15 8:56;ПРОСТО Класс 600 ускорение;480;Интернет;400
10184651;12.11.16 9:18;Нет интернета;0;Снова вместе 50;300
10066035;30.12.16 8:29;Интернет 1 Гбит;800;Интернет 200 Мбит;449
10140080;01.12.15 9:19;Интернет;400;Нет интернета;0
10009612;21.09.16 9:09;Любимый Абонент 70;350;Нет интернета;0
10004320;23.01.16 10:30;Нет интернета;0;Интернет 2015;399
10090394;31.08.16 16:53;Нет интернета;0;Снова вместе 50;300
10172758;21.02.16 11:20;Нет интернета;0;Снова вместе 50;300
10181377;04.09.16 10:40;Нет интернета;0;Интернет 2015;399
10158954;11.06.15 12:20;Нет интернета;0;Снова вместе 50;300
10086539;13.12.14 13:30;ПРОСТО Класс 500 ускорение;380;Интернет;400
10026223;30.09.13 12:27;Сёрфинг;300;ПРОСТО Класс 500 ускорение;380
10170771;16.01.16 10:53;Нет интернета;0;Интернет 2015;399
10115744;15.11.14 11:58;Нет интернета;0;Интернет;400
10066035;22.05.12 11:04;ПРОСТО класс 600;600;ПРОСТО Класс 600 ускорение;480
10086691;02.12.16 10:39;Нет интернета;0;Снова вместе 70;350
