UID;REALIP;STTS;TARIF_INT;PRICE_INT;DATE_OFF
10030684;;0;Интернет 99;399;
10186375;;0;Интернет 99;399;
10156161;;0;Интернет 2015;399;
10186189;;0;Интернет 99;399;
10186370;;0;Интернет 99;399;
10185947;;0;Снова вместе 70;350;
10180592;;0;Снова вместе 70;350;
10186272;;0;Снова вместе 70;350;
10186219;;0;Интернет 99;399;
10186355;;0;Интернет 2015;399;
10186260;;0;Интернет 99;399;
10186240;;0;Снова вместе 50;300;
10186317;;0;Интернет 99;399;
10163168;;0;Снова вместе 70;350;
10186345;;0;Снова вместе 50;300;
10186379;;0;Интернет 2015;399;
10186367;;0;Интернет 2015;399;
10016041;;0;Интернет 2015;399;
10186231;;0;Интернет 2015;399;
10186287;;0;Интернет 2015;399;
10186215;;0;Интернет 99;399;
10186294;91.192.62.215;0;Интернет 2015;399;
10157707;;0;Интернет 99;399;
10186205;;0;Интернет 99;399;
10134597;;0;Снова вместе 70;350;
10142628;;0;Интернет 99;399;
10152349;;0;Снова вместе 50;300;
10186366;;0;Интернет 99;399;
10180500;;0;Интернет 99;399;
10034087;;0;Интернет 2015;399;
10186358;;0;Интернет 2015;399;
10185882;;0;Интернет;400;
10138436;;0;Интернет 2015;399;
10163368;;0;Интернет 99;399;
10186364;;0;Интернет 99;399;
10186341;;0;Моно 50;299;
10059473;;0;Специальный 50;250;
10186158;;0;Интернет 99;399;
10043220;;0;Снова вместе 50;300;
10185438;;0;Интернет 99;399;
10175243;;0;Интернет 99;399;
10186265;;0;Интернет 99;399;
10183291;;0;Моно 50;299;
10186271;;0;Интернет 2015;399;
10064527;;0;Снова вместе 70;350;
10186282;;0;Интернет 99;399;
10075067;;0;Снова вместе 50;300;
10186288;;0;Интернет 99;399;
10186238;;0;Снова вместе 70;350;
10182225;;0;Интернет 99;399;
10186176;;0;Интернет 99;399;
10186303;;0;Интернет 99;399;
10186285;;0;Интернет 2015;399;
10172782;;0;Снова вместе 50;300;
10186212;;0;Интернет 99;399;
10186304;;0;Интернет 99;399;
10120329;;0;Снова вместе 70;350;
10186118;;0;Интернет 99;399;
10186227;;0;Снова вместе 70;350;
10186192;;0;Интернет 99;399;
10186300;;0;Интернет 99;399;
10090283;;0;Снова вместе 50;300;
10086984;;0;Снова вместе 70;350;
10186250;;0;Снова вместе 70;350;
10186252;;0;Снова вместе 50;300;
10186299;;0;Интернет 99;399;
10186249;;0;Снова вместе 70;350;
10186157;;0;Интернет 2015;399;
10031669;;0;Снова вместе 70;350;
10186239;;0;Снова вместе 50;300;
10186289;;0;Интернет 99;399;
10186204;;0;Интернет 99;399;
10186172;;0;Моно 50;299;
10186209;;0;Интернет 2015;399;
10186152;;0;Снова вместе 70;350;
10186175;;0;Интернет 99;399;
10186235;;0;Снова вместе 70;350;
10186256;;0;Снова вместе 70;350;
10186122;;0;Интернет 99;399;
10186184;;0;Снова вместе 70;350;
10186125;;0;Интернет 2015;399;
10186170;;0;Интернет 99;399;
10185714;;0;Моно 25;249;
10186069;;0;Интернет 2015;399;
10186283;;0;Интернет 99;399;
10186168;;0;Интернет 99;399;
10185508;;0;Интернет 99;399;
10186253;;0;Интернет 99;399;
10186180;;0;Снова вместе 70;350;
10186140;;0;Снова вместе 70;350;
10098150;;0;Снова вместе 70;350;
10155412;;0;Интернет 2015;399;
10145725;;0;Снова вместе 70;350;
10186242;;0;Интернет 99;399;
10186183;;0;Интернет 2015;399;
10118860;;0;Интернет 2015;399;
10186137;;0;Снова вместе 70;350;
10186201;;0;Интернет 99;399;
10165063;;0;Снова вместе 70;350;
10138432;;0;Снова вместе 70;350;
10184191;;0;Интернет 2015;399;
10111344;;0;Интернет 2015;399;
10185877;;0;Снова вместе 70;350;
10186181;;0;Специальный 70;350;
10186136;;0;Интернет 99;399;
10091889;;0;Снова вместе 70;350;
10034748;;0;Акционный 70;349;
10184679;;0;Снова вместе 50;300;
10186044;;0;Интернет 99;399;
10186185;;0;Интернет 99;399;
10186167;;0;Интернет 2015;399;
10185953;;0;Интернет 99;399;
10185985;;0;Интернет 99;399;
10035674;;0;Акционный 70;349;
10186198;;0;Интернет 99;399;
10076109;;0;Снова вместе 70;350;
10186071;;0;Интернет 2015;399;
10186004;;0;Интернет 99;399;
10186135;;0;Интернет 99;399;
10018782;;0;Специальный 50;250;
10065354;;0;Интернет 99;399;
10186179;;0;Снова вместе 70;350;
10186187;;0;Интернет 2015;399;
10185987;;0;Интернет 99;399;
10072901;;0;Интернет 99;399;
10150902;;0;Интернет 2015;399;
10186141;;0;Снова вместе 70;350;
10028267;;0;Интернет 2015;399;
10089556;;0;Снова вместе 70;350;
10086106;;0;Снова вместе 70;350;
10186139;;0;Интернет 99;399;
10185939;;0;Интернет 99;399;
10037271;;0;Снова вместе 50;300;
10186120;;0;Интернет 2015;399;
10186162;;0;Интернет 99;399;
10186117;;0;Снова вместе 70;350;
10186177;;0;Интернет 2015;399;
10186164;;0;Снова вместе 70;350;
10186153;;0;Интернет 2015;399;
10186166;;0;Снова вместе 50;300;
10186132;;0;Интернет 99;399;
10185663;;0;Интернет 2015;399;
10186126;;0;Интернет 99;399;
10157699;;0;Интернет 99;399;
10186119;;0;Интернет 2015;399;
10184268;;0;Снова вместе 50;300;
10185986;;0;Снова вместе 70;350;
10186107;;0;Интернет 2015;399;
10124960;;0;Специальный 50;250;
10186005;;0;Интернет 99;399;
10184925;;0;Интернет 99;399;
10179471;;0;Интернет 2015;399;
10186050;;0;Специальный 50;250;
10186100;;0;Интернет 2015;399;
10186076;;0;Снова вместе 70;350;
10186115;;0;Снова вместе 70;350;
10186121;;0;Моно 50;299;
10186165;;0;Снова вместе 50;300;
10185921;;0;Интернет 99;399;
10186048;;0;Снова вместе 70;350;
10185932;;0;Интернет 99;399;
10186103;;0;Интернет 99;399;
10179085;;0;Интернет 99;399;
10185948;;0;Интернет 99;399;
10111667;;0;Снова вместе 70;350;
10186134;;0;Моно 25;249;
10186025;;0;Интернет 99;399;
10186053;;0;Интернет 99;399;
10186114;;0;Интернет 2015;399;
10132094;;0;Снова вместе 50;300;
10186002;;0;Снова вместе 70;350;
10186006;;0;Интернет 99;399;
10186010;;0;Интернет 2015;399;
10186105;;0;Снова вместе 70;350;
10186054;;0;Интернет 2015;399;
10009249;;0;Интернет 2015;399;
10086362;;0;Снова вместе 70;350;
10063688;;0;Снова вместе 70;350;
10043842;;0;Специальный 50;250;
10186062;;0;Снова вместе 50;300;
10070194;;0;Интернет 99;399;
10179670;;0;Снова вместе 50;300;
10185289;;0;Интернет 99;399;
10186102;;0;Снова вместе 50;300;
10186045;;0;Интернет 99;399;
10185922;;0;Снова вместе 50;300;
10058427;;0;Интернет 2015;399;
10136387;;0;Снова вместе 70;350;
10186051;;0;Интернет 2015;399;
10185910;;0;Интернет 99;399;
10186032;;0;Интернет 99;399;
10185842;;0;Снова вместе 70;350;
10185666;;0;Снова вместе 50;300;
10185888;;0;Интернет 99;399;
10185896;;0;Моно 25;249;
10039365;;0;Интернет 99;399;
10185950;;0;Интернет 99;399;
10185862;;0;Снова вместе 50;300;
10185868;;0;Снова вместе 50;300;
10185923;;0;Снова вместе 70;350;
10161220;;0;Интернет 2015;399;
10079575;;0;Интернет 2015;399;
10186007;;0;Снова вместе 50;300;
10185925;;0;Интернет 99;399;
10185995;;0;Интернет 99;399;
10185926;;0;Служебный 200;200;
10185904;;0;Интернет 99;399;
10151227;;0;Интернет 2015;399;
10185941;;0;Интернет 99;399;
10185949;;0;Интернет 2015;399;
10186040;;0;Интернет 99;399;
10185988;;0;Интернет 99;399;
10185848;;0;Снова вместе 70;350;
10185951;;0;Снова вместе 50;300;
10071158;;0;Интернет;400;
10186000;;0;Интернет 99;399;
10125854;;0;Интернет 99;399;
10185938;;0;Любимый Абонент 70;350;
10185883;;0;Снова вместе 70;350;
10082947;;0;Интернет 99;399;
10022011;;0;Снова вместе 70;350;
10185915;;0;Интернет 2015;399;
10185878;;0;Интернет;400;
10185671;;0;Интернет 2015;399;
10185880;;0;Интернет;400;
10185916;;0;Интернет 2015;399;
10185893;;0;Интернет 99;399;
10185881;;0;Снова вместе 70;350;
10184275;;0;Снова вместе 70;350;
10095629;;0;Снова вместе 70;350;
10185797;;0;Интернет 2015;399;
10031097;;0;Снова вместе 70;350;
10185887;;0;Интернет 99;399;
10185897;;0;Интернет 99;399;
10185937;;0;Интернет 99;399;
10185917;;0;Интернет 99;399;
10099733;;0;Интернет 2015;399;
10184944;;0;Интернет 2015;399;
10184914;;0;Интернет 2015;399;
10185764;;0;Снова вместе 70;350;
10185919;;0;Интернет 99;399;
10185914;;0;Снова вместе 70;350;
10185895;;0;Моно 25;249;
10184346;;0;Снова вместе 70;350;
10185905;;0;Интернет 99;399;
10185933;;0;Интернет 2015;399;
10185929;;0;Интернет 99;399;
10185884;;0;Снова вместе 70;350;
10185879;;0;Интернет 2015;399;
10185815;;0;Снова вместе 50;300;
10185871;;0;Снова вместе 70;350;
10166039;;0;Интернет 2015;399;
10082668;;0;Снова вместе 70;350;
10185889;;0;Интернет 2015;399;
10185927;;0;Интернет 2015;399;
10185809;;0;Моно 25;249;
10185588;;0;Снова вместе 50;300;
10185743;;0;Интернет 2015;399;
10185792;;0;Интернет 99;399;
10044646;;0;Снова вместе 70;350;
10185875;;0;Специальный 50;250;
10185789;;0;Интернет 99;399;
10185520;;0;Интернет 2015;399;
10185807;;0;Интернет 99;399;
10060900;;0;Интернет;400;
10185810;;0;Интернет 99;399;
10185824;;0;Интернет 99;399;
10145559;;0;Интернет 2015;399;
10185737;;0;Интернет;400;
10185854;;0;Интернет;400;
10139040;;0;Снова вместе 70;350;
10071742;;0;Снова вместе 50;300;
10092085;;0;Снова вместе 70;350;
10185736;;0;Интернет;400;
10179827;;0;Интернет 99;399;
10185761;;0;Интернет 2015;399;
10185825;;0;Интернет 2015;399;
10185859;;0;Интернет 99;399;
10185872;;0;Интернет 2015;399;
10185830;;0;Интернет 99;399;
10185754;;0;Моно 25;249;
10185869;;0;Интернет 99;399;
10185831;;0;Интернет 2015;399;
10149212;;0;Интернет 2015;399;
10005876;;0;Интернет 99;399;
10001953;;0;Интернет 99;399;
10185794;;0;Снова вместе 70;350;
10185864;;0;Снова вместе 50;300;
10093747;;0;Интернет 2015;399;
10185772;;0;Снова вместе 70;350;
10185849;;0;Интернет 2015;399;
10123520;;0;Интернет 99;399;
10126125;;0;Интернет 2015;399;
10185734;;0;Снова вместе 50;300;
10172781;;0;Интернет 99;399;
10005030;;0;Халява 100 мб/с;0;
10185755;;0;Интернет 2015;399;
10185826;;0;Интернет 2015;399;
10185823;;0;Интернет 2015;399;
10185827;;0;Интернет 2015;399;
10172677;;0;Снова вместе 50;300;
10148727;;0;Снова вместе 70;350;
10185770;;0;Интернет 2015;399;
10185817;;0;Моно 50;299;
10185747;;0;Интернет 99;399;
10185732;;0;Интернет 99;399;
10185749;;0;Интернет 2015;399;
10185716;;0;Интернет 99;399;
10084779;;0;Снова вместе 70;350;
10185711;;0;Интернет 99;399;
10185819;;0;Интернет 2015;399;
10185801;;0;Снова вместе 70;350;
10185775;;0;Снова вместе 50;300;
10185735;;0;Интернет 99;399;
10167386;;0;Снова вместе 70;350;
10185745;;0;Интернет 99;399;
10185803;;0;Снова вместе 70;350;
10185791;;0;Интернет 99;399;
10185710;;0;Интернет 2015;399;
10185802;;0;Интернет 2015;399;
10185664;;0;Интернет 99;399;
10185805;;0;Интернет;400;
10185771;;0;Интернет 2015;399;
10185760;;0;Интернет 99;399;
10185763;;0;Моно 25;249;
10179276;;0;Снова вместе 70;350;
10157855;;0;Интернет 99;399;
10185266;;0;Интернет 99;399;
10182666;;0;Любимый Абонент 70;350;
10185650;;0;Интернет 2015;399;
10185750;;0;Интернет 99;399;
10185418;;0;Интернет 2015;399;
10124014;;0;Интернет 2015;399;
10096020;;0;Акционный 70;349;
10184637;;0;Моно 50;299;
10185709;;0;Интернет 99;399;
10185717;;0;Снова вместе 50;300;
10163634;;0;Интернет 2015;399;
10185364;;0;Снова вместе 70;350;
10185762;;0;Интернет 99;399;
10185758;;0;Интернет 99;399;
10089349;;0;Интернет 2015;399;
10185670;;0;Интернет 2015;399;
10142343;;0;Интернет 99;399;
10185740;;0;Интернет 2015;399;
10185601;;0;Снова вместе 50;300;
10185756;;0;Снова вместе 70;350;
10016768;;0;Интернет 2015;399;
10090376;;0;Снова вместе 70;350;
10029748;;0;Снова вместе 70;350;
10182775;;0;Снова вместе 50;300;
10089697;;0;Интернет 2015;399;
10185658;;0;Интернет;400;
10185672;;0;Снова вместе 70;350;
10185719;;0;Снова вместе 70;350;
10185751;;0;Интернет 2015;399;
10064513;;0;Снова вместе 70;350;
10142071;;0;Интернет 2015;399;
