id;evt_type;evt_type_num;1103_prev;1103_post;1109_prev;1109_post;1111_prev;1111_post;1113_prev;1113_post;1115_prev;1115_post;1117_prev;1117_post;1119_prev;1119_post;1121_prev;1121_post;1123_prev;1123_post;1125_prev;1125_post;1134_prev;1134_post;1136_prev;1136_post;1164_prev;1164_post;1166_prev;1166_post;1170_prev;1170_post;1178_prev;1178_post;1180_prev;1180_post;1182_prev;1182_post;1188_prev;1188_post;1190_prev;1190_post;1196_prev;1196_post;1210_prev;1210_post;1216_prev;1216_post;1218_prev;1218_post;1487_prev;1487_post;1972462773_prev;1972462773_post;2884620857_prev;2884620857_post;3246631463_prev;3246631463_post;4464520745_prev;4464520745_post;5281267026_prev;5281267026_post;5465536958_prev;5465536958_post;5465551953_prev;5465551953_post;5465600229_prev;5465600229_post;6029388272_prev;6029388272_post;6064027586_prev;6064027586_post;6064027597_prev;6064027597_post;6064061663_prev;6064061663_post;6064071199_prev;6064071199_post;6064100661_prev;6064100661_post;6064411646_prev;6064411646_post;6066147434_prev;6066147434_post;6071542409_prev;6071542409_post;6072675642_prev;6072675642_post;6074370064_prev;6074370064_post;6082462464_prev;6082462464_post;6097787339_prev;6097787339_post;6100944762_prev;6100944762_post;6100954493_prev;6100954493_post;6100958508_prev;6100958508_post;6100971872_prev;6100971872_post;6100986271_prev;6100986271_post;6100996664_prev;6100996664_post;6101017092_prev;6101017092_post;6101025570_prev;6101025570_post;6101071505_prev;6101071505_post;6101130962_prev;6101130962_post;6101688611_prev;6101688611_post;6101705982_prev;6101705982_post;6101798974_prev;6101798974_post;6103192580_prev;6103192580_post;6108364993_prev;6108364993_post;6108824655_prev;6108824655_post;6111532602_prev;6111532602_post;6111932208_prev;6111932208_post;6112341779_prev;6112341779_post;6112715950_prev;6112715950_post;6112959031_prev;6112959031_post;6113912545_prev;6113912545_post;6368901817_prev;6368901817_post;7163029317_prev;7163029317_post;7604445879_prev;7604445879_post;7604684006_prev;7604684006_post;7691882320_prev;7691882320_post;7699615719_prev;7699615719_post;890896994_prev;890896994_post;890904439_prev;890904439_post;9092741870_prev;9092741870_post;9092758665_prev;9092758665_post;MAIN_OPERATION;ROLE_COUNT;FLAG_ID_STORNO_APPROVE;STORNO_APPROVE_FLAG;FLAG_BK_PIN;BK_PIN_FLAG;type
10039599726;Высылка излишков наличных денег;2;4;0;2;0;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;;;;;;;;;;;;;;;0;1;10039593829;1;NULL;0;good
10040082134;Выдача ценностей операторам;7;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
10040583877;Высылка излишков наличных денег;2;1;0;;;;;;;;;;;;;;;1;1;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;0;0;10040567645;1;NULL;0;good
10041989496;Взнос н/д на БК;8;0;1;;;;;;;;;;;;;;;1;0;1;0;1;0;;;;;;;7;2;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;6;2;0;1;4;1;;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;2;0;;;6;0;0;5;4;3;;;0;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
10042483900;Взнос н/д на БК;8;1;0;0;1;;;;;;;;;;;;;1;0;;;3;0;;;;;;;;;;;;;;;;;;;;;;;7;4;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;3;0;;;;;;;2;0;;;2;5;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10042760795;Прием наличных денежных средств на счет (вклад);11;2;0;1;1;;;;;;;;;;;;;1;0;1;0;1;0;1;0;;;;;2;0;;;;;;;;;;;;;;;3;1;;;;;;;;;1;0;;;2;0;;;0;1;0;1;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;1;1;;;;;1;1;NULL;0;NULL;0;good
1004364311;Взнос н/д на БК;8;;;;;;;;;;;;;;;;;1;0;;;1;2;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
10044310501;Получение подкрепления наличных денег;13;3;1;2;2;;;;;;;;;2;0;;;1;0;2;0;;;3;0;;;;;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;0;;;;;;;;;;;;;;;;;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;0;1;10044241657;1;NULL;0;good
10044409827;Выдача ценностей операторам;7;1;0;;;;;;;;;;;;;;;1;0;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10045253971;Выдача ценностей операторам;7;;;1;0;;;;;;;;;;;;;1;0;;;2;0;1;0;;;;;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
10045419003;Взнос н/д на БК;8;1;1;1;1;;;;;;;;;;;;;1;0;1;4;;;1;1;;;;;2;1;;;;;;;;;;;;;;;2;0;;;;;;;;;1;0;;;2;1;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;1;NULL;0;NULL;0;good
10046284462;Взнос н/д на БК;8;0;1;0;1;;;;;;;;;;;;;1;0;;;;;;;;;;;13;0;;;;;;;;;;;;;;;2;0;;;;;;;;;1;0;;;12;0;;;;;;;;;;;;;;;;;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;0;NULL;0;NULL;0;good
1004701875;Взнос н/д на БК;8;4;1;2;1;;;;;;;;;1;0;;;1;0;;;;;3;0;;;;;6;0;;;;;;;;;;;;;;;1;0;;;;;;;;;1;0;;;6;0;;;1;0;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;0;1;NULL;0;NULL;0;good
10047970090;Взнос н/д на БК;8;1;1;1;1;;;;;;;;;1;0;;;1;0;6;0;5;0;3;0;;;;;1;0;;;;;;;;;;;;;;;7;0;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10048250889;Выдача н/д средств со вклада по л/с другого ВСП;5;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;;;;;;;;;0;1;;;;;;;;;;;;;1;0;1;0;;;;;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;0;1;;;;;0;0;NULL;0;NULL;0;good
10049234435;Выдача ценностей операторам;7;;;;;;;;;;;;;;;;;1;0;2;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
10051626482;Выдача наличных денежных средств со счета (вклада);4;1;0;0;1;;;;;;;;;;;;;1;0;;;0;1;;;;;;;;;;;;;;;;;;;;;;;0;4;;;;;;;;;;;;;;;;;0;2;;;;;;;;;;;;;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;10051887230;1;NULL;0;good
10052845712;Выдача ценностей операторам;7;1;0;;;;;;;;;;;;;;;5;1;;;;;0;1;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10054267576;Выдача ценностей операторам;7;1;0;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10054982338;Выдача ценностей операторам;7;1;0;;;;;;;;;;;1;1;1;1;3;0;;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
10055050340;Выдача ценностей операторам;7;0;1;0;1;;;;;;;;;4;0;;;4;0;3;2;;;2;1;;;;;6;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;;;;;;;;;;;;;;;;;8;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
10055072256;Выдача ценностей операторам;7;2;0;1;1;;;;;;;;;;;;;1;0;;;1;0;1;0;;;;;1;0;;;;;;;;;;;;;;;0;2;;;;;;;;;;;;;1;0;;;0;1;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10055142726;Приход н/д по л/с другого ВСП, ОСБ;3;1;0;;;;;;;;;;;;;;;2;0;4;0;3;2;0;1;;;;;;;;;;;;;;;;;;;;;7;2;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;10054342015;1;good
10056813412;Выдача ценностей операторам;7;4;1;3;2;;;;;;;;;2;1;;;3;2;0;2;;;3;2;;;;;6;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;5;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10056820577;Выдача наличных денежных средств со счета (вклада);4;1;0;;;;;;;;;1;0;;;;;1;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10058175264;Выдача ценностей операторам;7;1;1;0;1;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10058396944;Получение подкрепления наличных денег;13;1;0;;;;;;;;;;;;;;;3;0;;;2;0;0;2;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;0;1;10058335281;1;NULL;0;good
10058854918;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;;;;;;;1;0;2;1;1;0;1;0;;;;;2;0;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;10058780777;1;good
10059746034;Открытие счета (вклада) наличными;1;2;0;1;1;3;0;;;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;1;;;;;1;1;NULL;0;NULL;0;good
1006021957;Прочие операции;16;1;0;0;1;;;;;;;;;;;;;1;0;0;1;0;1;;;;;;;;;;;;;;;;;;;;;;;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1006030544;1;NULL;0;good
1006041973;Открытие счета (вклада) наличными;1;1;2;0;3;;;;;;;;;;;;;1;0;;;2;0;;;;;;;;;;;;;;;;;;;;;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10061040892;Прием наличных денежных средств на счет (вклад);11;2;0;2;0;;;;;;;;;7;0;;;1;0;1;0;2;0;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;10060913452;1;NULL;0;good
10061327650;Открытие счета (вклада) наличными;1;1;0;0;1;;;;;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;2;1;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1;0;;;;;1;1;NULL;0;NULL;0;good
10063000351;Приход н/д по л/с другого ВСП, ОСБ;3;2;0;;;;;;;;;;;;;;;2;0;;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;10063078998;1;10062639796;1;good
10065026548;Взнос н/д на БК;8;;;;;;;;;;;;;;;;;1;0;;;1;0;0;1;;;;;0;2;;;;;;;;;;;;;;;7;0;;;;;;;;;;;;;0;2;;;6;1;;;;;;;;;;;;;0;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;7;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
10067514029;Выдача наличных денежных средств со счета (вклада);4;2;1;1;1;;;;;;;;;3;2;1;1;1;0;1;3;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;10067066308;1;good
10068911748;Выдача  н/д по пл.карте с магнитной полосой;17;1;0;;;;;;;;;;;;;;;1;0;;;1;0;;;;;;;3;2;;;;;;;;;;;;;;;6;0;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;10069051250;1;NULL;0;good
10069179785;Приход н/д по л/с другого ВСП, ОСБ;3;1;0;;;;;;;;;;;;;;;5;0;4;0;;;0;2;;;;;0;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;4;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;10068895535;1;good
10069189630;Выдача н/д средств со вклада по л/с другого ВСП;5;0;1;;;0;1;;;;;;;;;;;2;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;NULL;0;good
10069987995;Прочие операции;16;2;4;0;6;;;;;;;;;;;;;2;0;;;;;;;;;;;16;0;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;16;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10070872875;Выдача наличных денежных средств со счета (вклада);4;1;0;;;;;1;0;;;;;;;;;1;0;1;2;5;2;;;;;;;25;9;;;;;;;;;;;;;4;0;7;4;;;;;;;;;;;;;25;9;;;3;0;;;;;;;;;;;;;4;5;;;;;;;;;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
1007167900;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;1;0;1;0;;;1;0;3;1;3;0;3;2;;;;;4;3;;;;;;;;;;;;;;;4;0;;;;;;;;;;;;;4;3;;;2;1;;;;;;;;;;;;;6;2;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;0;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;1007167386;1;good
1007213557;Перевод со вклада на вклад;14;1;0;0;1;;;;;;;;;;;;;3;0;3;4;;;;;;;;;;;;;;;;;;;;;;;;;3;0;;;;;;;;;1;2;;;;;;;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;2;0;;;;;0;1;NULL;0;1007122199;1;good
10072227697;Приход н/д по л/с другого ВСП, ОСБ;3;0;1;0;1;;;;;;;;;;;;;2;0;2;0;1;0;2;0;;;;;4;0;;;;;;;;;;;;;;;0;3;;;;;;;;;;;;;4;0;;;0;2;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;3;;;;;;;;;;;0;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;NULL;0;4481450099;1;good
10073014025;Выдача н/д средств со вклада по л/с другого ВСП;5;2;3;0;2;1;0;;;;;;;;;;;2;2;;;3;4;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10073429917;Открытие счета (вклада) наличными;1;2;0;1;1;;;;;;;;;;;;;2;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;10070155561;1;good
10074514090;Закрытие счета (вклада);6;2;1;1;1;;;;;;;;;;;;;3;0;1;2;;;2;0;;;;;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;2;10074347521;1;NULL;0;good
10074648452;Высылка излишков наличных денег;2;1;0;;;;;;;;;;;;;;;1;0;1;2;0;1;1;0;;;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;0;;;;;;;;;;;;;;;;;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;10063543290;1;NULL;0;good
10074910513;Выдача наличных денежных средств со счета (вклада);4;;;;;;;;;;;;;;;;;1;0;6;1;1;0;;;;;;;;;;;;;;;;;;;;;;;6;0;;;;;;;;;1;0;;;;;;;1;0;;;;;;;;;;;;;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;2;0;;;;;0;0;NULL;0;10074749045;1;good
10076702314;Взнос н/д на БК;8;0;3;0;3;;;;;;;;;;;;;2;0;2;0;;;0;1;;;;;1;1;;;;;;;;;;;;;;;2;0;;;;;;;;;1;0;;;1;1;;;1;0;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;0;NULL;0;NULL;0;good
10076738379;Выдача наличных денежных средств со счета (вклада);4;1;0;0;1;;;;;;;;;;;;;1;0;;;2;3;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10077043106;Выдача н/д средств со вклада по л/с другого ВСП;5;2;2;2;2;;;;;;;;;;;;;2;2;2;2;0;3;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;4;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;;;;;;;;;;;;;;;0;1;NULL;0;10076960965;1;good
10077997883;Прием наличных денежных средств на счет (вклад);11;1;2;0;3;0;1;;;;;;;;;;;1;0;1;0;;;0;1;;;;;0;9;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;0;9;;;1;0;;;;;;;;;;;;;10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
1007837744;Перевод со вклада на вклад;14;1;0;0;1;;;;;;;;;;;;;4;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;6;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;;;;;0;1;NULL;0;NULL;0;good
1007947300;Перевод со вклада на вклад;14;1;1;0;2;;;;;;;;;;;5;5;5;0;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10079520878;Выдача наличных денежных средств со счета (вклада);4;1;0;2;0;1;0;;;;;;;;;;;1;0;3;0;;;2;2;;;;;2;1;;;;;;;;;;;;;;;3;1;;;;;;;;;2;1;;;2;1;;;1;0;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;2;0;;;;;1;1;NULL;0;NULL;0;good
1007957589;Открытие счета (вклада) наличными;1;1;1;0;2;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;10;0;;;3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;1;0;;;;;0;1;NULL;0;NULL;0;good
1007977811;Прочие операции;16;4;0;2;0;;;0;1;;;;;;;;;1;0;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;1007973241;1;NULL;0;good
10080007689;Открытие счета (вклада) наличными;1;1;0;0;1;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;;;;9;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;NULL;0;NULL;0;good
10080482619;Покупка наличной валюты за наличные рубли в филиале;12;1;0;0;1;;;;;;;;;;;;;1;1;5;0;1;0;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;;0;1;;;;;;;;;;;;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;1;10081280593;1;NULL;0;good
